3,40.689,48.532076630832236
3,41.52262626262626,54.230635488617324
3,41.90628865979383,56.853300884127336
3,41.59340000000001,54.71443539523144
3,41.20439999999999,52.0552828528262
4,46.19712328767124,86.18487880125001
4,42.20040404040405,58.86383471988612
4,42.81520408163267,63.06652647490906
4,46.676494845360835,89.46179935751495
4,47.07101010101008,92.15865345797108
4,46.0181,84.96109928824048
4,47.36363636363635,94.15900788017457
4,45.01418367346938,78.09846007987025
4,46.22131313131313,86.35023737251157
4,45.86418367346939,83.90894764039594
4,46.63622448979593,89.18651653390572
5,46.488989898989885,88.18004034760287
5,43.06799999999999,64.79460593258567
5,45.425959595959625,80.91330581558005
5,47.07568421052631,92.1906050523246
6,53.82802083333333,138.34868499503247
6,56.40414893617023,155.9587559313315
7,51.61484848484847,123.21973158306719
7,51.64343434343433,123.41514073097318
7,52.077040816326516,126.37921722144783
7,49.27070707070708,107.19549096308883
7,54.3746875,142.08562601435088
7,52.55676767676766,129.65856658032223
7,54.25999999999999,141.30163743541232
7,55.43969387755099,149.36586873039872
7,51.657755102040824,123.51303554243218
7,55.60509999999999,150.49656310325116
7,57.009693877551015,160.09818104807547
7,54.262474226804116,141.3185509225503
7,55.97818181818182,153.04690106043202
7,57.07701030927835,160.55834727062913
7,55.203099999999985,147.74854428050844
7,55.89071428571429,152.4489845788409
7,58.264646464646475,168.67687092615486
7,57.52555555555559,163.62454323983692
7,56.224299999999985,154.7293323944011
7,55.26775510204082,148.19051800537045
7,58.412783505154636,169.68951613924406
7,59.535700000000006,177.36562475666523
7,59.76535353535356,178.93550594537402
7,59.574646464646456,177.6318576370825
11,77.6418556701031,301.13690980381165
11,79.24232323232324,312.0774943465231
11,80.42824742268044,320.18431523569603
11,81.2744897959184,325.9691161567415
11,74.56285714285718,280.08928316682415
11,75.96810000000002,289.6953374502901
11,77.79670103092786,302.19541220719657
11,86.07541666666668,358.787617170243
12,80.63313131313132,321.58487440842185
12,76.18061855670102,291.1480861915751
12,80.57083333333331,321.15901365940783
12,80.6508,321.7056552146117
12,75.4357142857143,286.0560191323387
12,82.95663265306119,337.4680222113951
12,82.55395833333334,334.71539382819293
12,84.36350515463918,347.08521652864715
12,85.95762886597939,357.98243534591916
12,77.1318556701031,297.65061726749633
12,86.6677551020408,362.83676435890493
12,89.06291666666671,379.2097719785609
12,85.6567676767677,355.92578805490814
12,89.28059999999999,380.6978264496986
12,91.32479166666666,394.6716502738125
12,87.31197916666667,367.2405948456105
12,92.27939393939396,401.1971851337318
15,105.08404255319154,488.7280692365226
16,109.88473684210524,521.5449803513692
16,111.77835051546394,534.4894729319482
16,125.63381443298962,629.2035914473539
16,130.1678125,660.1974024683075
16,121.13357142857141,598.4405255691012
16,122.47721649484528,607.6255055024499
16,126.4333673469387,634.6692294008635
16,116.8789898989899,569.3567690363066
16,115.86697916666661,562.43879754068
16,121.17693877551022,598.7369790160667
16,129.34843750000005,654.5962633566536
16,128.2441237113402,647.0473203779189
18,135.97709677419357,699.9089013044943
18,145.9494736842105,768.0787506980547
18,147.10948453608248,776.0084314332038
18,148.80050505050508,787.5680239786694
18,139.64473684210523,724.9804036469487
18,132.9941414141414,679.5178130536871
18,142.13793814432992,742.0235979439636
18,141.3426804123711,736.5873212863652
18,142.63773195876286,745.4401223458347
18,145.5936842105264,765.6466209203984
18,146.452947368421,771.5204302029456
19,141.79234042553193,739.661137654526
19,144.33453608247413,757.0392508793326
19,137.21080000000003,708.3423333597043
19,143.4155789473684,750.7573814649928
19,140.00265306122452,727.4270715750692
19,146.33752577319592,770.7314234461555
19,151.30360824742266,804.6789063179664
19,144.40132653061232,757.4958215476474
19,132.22141414141413,674.2355516350276
19,148.35374999999996,784.51406555095
19,148.77326315789475,787.3818020043904
19,151.69540816326534,807.3571987146935
19,145.4970408163265,764.9859794618043
19,155.97604166666665,836.6190430943203
19,156.15875,837.8680130920116
19,159.75302083333335,862.4379730522982
19,157.31958762886597,845.8033455653244
19,145.643829787234,765.9894094494285
19,160.83929292929287,869.8635854063209
19,159.83916666666667,863.026854573444
19,152.12878787878782,810.3197251217855
19,161.15842105263158,872.0451030426419
20,149.1321428571428,789.8350561552214
20,154.99333333333337,829.9013789220163
20,140.36697916666674,729.9175566381831
20,152.52231578947368,813.0098298626791
20,162.90693877551013,883.9977388992836
21,154.46924731182796,826.3187962060136
21,158.81197916666667,856.0051367015886
21,169.91150537634408,931.8800296063635
21,157.4074489795919,846.4039541364347
21,178.1542857142857,988.2265856272521
21,162.0894897959183,878.4097658083618
21,161.3328125,873.2372199080492
21,173.28288659793822,954.9263456650241
21,168.01848484848486,918.9395916899566
21,168.05315789473684,919.1766120475249
21,171.72208333333333,944.2569010139491
22,158.63408163265305,854.789052691666
22,166.1183157894737,905.9502873602156
22,171.01354166666667,939.4134039077368
22,164.67686868686866,896.0967456439308
22,160.87736842105267,870.123864431298
22,174.87081632653062,965.7812232355844
22,165.4432323232323,901.3355060862016
22,161.9296842105264,877.3173559659821
22,168.3013402061856,920.8731534986015
22,164.22187499999998,892.9864689878501
22,168.06802083333326,919.2782131296755
22,160.53868686868688,867.8086821407092
